cell_id,cell_id,level1class,n_genes_by_counts,total_counts,label,n_genes,total_counts_mt,pct_counts_mt
1772062111_A11,1772062111_A11,endothelial-mural,2392,7092.0,endothelial-mural,2392,0.0,0.0
1772058171_A06,1772058171_A06,endothelial-mural,941,3220.0,endothelial-mural,941,0.0,0.0
1772060224_F04,1772060224_F04,endothelial-mural,2221,4872.0,endothelial-mural,2221,0.0,0.0
1772060224_H12,1772060224_H12,endothelial-mural,3858,11553.0,endothelial-mural,3858,0.0,0.0
1772063071_F12,1772063071_F12,endothelial-mural,1048,2771.0,endothelial-mural,1048,0.0,0.0
1772062111_A08,1772062111_A08,endothelial-mural,1430,3644.0,endothelial-mural,1430,0.0,0.0
1772058177_A08,1772058177_A08,endothelial-mural,1183,3355.0,endothelial-mural,1184,0.0,0.0
1772060224_H01,1772060224_H01,endothelial-mural,2067,4499.0,endothelial-mural,2067,0.0,0.0
1772066095_A07,1772066095_A07,endothelial-mural,1490,4282.0,endothelial-mural,1491,0.0,0.0
1772058177_B01,1772058177_B01,endothelial-mural,937,2961.0,endothelial-mural,938,0.0,0.0
1772062111_B12,1772062111_B12,endothelial-mural,1146,2702.0,endothelial-mural,1146,0.0,0.0
1772063064_A08,1772063064_A08,endothelial-mural,1763,3901.0,endothelial-mural,1763,0.0,0.0
1772063064_B02,1772063064_B02,endothelial-mural,3157,7442.0,endothelial-mural,3157,0.0,0.0
1772062115_G08,1772062115_G08,endothelial-mural,2597,5143.0,endothelial-mural,2597,0.0,0.0
1772062114_H08,1772062114_H08,endothelial-mural,2150,4756.0,endothelial-mural,2150,0.0,0.0
1772063071_G12,1772063071_G12,endothelial-mural,1468,3855.0,endothelial-mural,1468,0.0,0.0
1772060225_H04,1772060225_H04,endothelial-mural,1678,3300.0,endothelial-mural,1678,0.0,0.0
1772058177_H03,1772058177_H03,endothelial-mural,1597,3768.0,endothelial-mural,1597,0.0,0.0
1772063064_F09,1772063064_F09,endothelial-mural,2925,5821.0,endothelial-mural,2925,0.0,0.0
1772060224_D12,1772060224_D12,endothelial-mural,1926,5199.0,endothelial-mural,1926,0.0,0.0
1772066080_C04,1772066080_C04,endothelial-mural,3483,8880.0,endothelial-mural,3485,0.0,0.0
1772063062_B10,1772063062_B10,endothelial-mural,1550,2940.0,endothelial-mural,1550,0.0,0.0
1772062128_E01,1772062128_E01,endothelial-mural,893,3218.0,endothelial-mural,893,0.0,0.0
1772062128_A02,1772062128_A02,endothelial-mural,941,3253.0,endothelial-mural,941,0.0,0.0
1772062128_C11,1772062128_C11,endothelial-mural,878,2675.0,endothelial-mural,878,0.0,0.0
1772060240_B11,1772060240_B11,endothelial-mural,1704,3030.0,endothelial-mural,1704,0.0,0.0
1772063078_A02,1772063078_A02,endothelial-mural,3017,10254.0,endothelial-mural,3017,0.0,0.0
1772058148_B03,1772058148_B03,endothelial-mural,1175,2588.0,endothelial-mural,1175,0.0,0.0
1772062128_C09,1772062128_C09,endothelial-mural,2622,9355.0,endothelial-mural,2623,0.0,0.0
1772062116_C03,1772062116_C03,endothelial-mural,2915,6969.0,endothelial-mural,2915,0.0,0.0
1772058177_H04,1772058177_H04,endothelial-mural,1773,4490.0,endothelial-mural,1773,0.0,0.0
1772063071_B06,1772063071_B06,endothelial-mural,1233,2827.0,endothelial-mural,1233,0.0,0.0
1772067063_E01,1772067063_E01,endothelial-mural,1574,2531.0,endothelial-mural,1575,0.0,0.0
1772058171_A01,1772058171_A01,endothelial-mural,924,2678.0,endothelial-mural,924,0.0,0.0
1772062111_F09,1772062111_F09,endothelial-mural,1170,2514.0,endothelial-mural,1171,0.0,0.0
1772066104_A09,1772066104_A09,endothelial-mural,1715,3131.0,endothelial-mural,1715,0.0,0.0
1772060240_G06,1772060240_G06,endothelial-mural,1440,2515.0,endothelial-mural,1440,0.0,0.0
1772062109_B04,1772062109_B04,endothelial-mural,1467,2666.0,endothelial-mural,1467,0.0,0.0
1772063071_B12,1772063071_B12,endothelial-mural,1064,2830.0,endothelial-mural,1065,0.0,0.0
1772063071_D02,1772063071_D02,endothelial-mural,1038,2927.0,endothelial-mural,1038,0.0,0.0
1772067058_D10,1772067058_D10,endothelial-mural,1724,2969.0,endothelial-mural,1724,0.0,0.0
1772067069_H12,1772067069_H12,endothelial-mural,1159,3656.0,endothelial-mural,1159,0.0,0.0
1772063062_A05,1772063062_A05,endothelial-mural,1230,2931.0,endothelial-mural,1230,0.0,0.0
1772063071_G02,1772063071_G02,endothelial-mural,1198,3059.0,endothelial-mural,1198,0.0,0.0
1772066096_E06,1772066096_E06,astrocytes_ependymal,1918,5966.0,astrocytes_ependymal,1918,0.0,0.0
1772071014_H04,1772071014_H04,astrocytes_ependymal,1977,5719.0,astrocytes_ependymal,1977,0.0,0.0
1772066098_B06,1772066098_B06,astrocytes_ependymal,2521,6067.0,astrocytes_ependymal,2521,0.0,0.0
1772071044_C05,1772071044_C05,astrocytes_ependymal,2512,6740.0,astrocytes_ependymal,2512,0.0,0.0
1772067058_E08,1772067058_E08,astrocytes_ependymal,2019,5158.0,astrocytes_ependymal,2019,0.0,0.0
1772071044_C04,1772071044_C04,astrocytes_ependymal,2436,7130.0,astrocytes_ependymal,2437,0.0,0.0
1772067096_A11,1772067096_A11,astrocytes_ependymal,1171,3519.0,astrocytes_ependymal,1171,0.0,0.0
1772066098_C02,1772066098_C02,astrocytes_ependymal,2350,5701.0,astrocytes_ependymal,2350,0.0,0.0
1772071045_F10,1772071045_F10,astrocytes_ependymal,1840,4329.0,astrocytes_ependymal,1840,0.0,0.0
1772066076_C10,1772066076_C10,astrocytes_ependymal,3345,8651.0,astrocytes_ependymal,3346,0.0,0.0
1772062109_D11,1772062109_D11,astrocytes_ependymal,2170,6258.0,astrocytes_ependymal,2170,0.0,0.0
1772062111_B03,1772062111_B03,astrocytes_ependymal,4231,12861.0,astrocytes_ependymal,4232,0.0,0.0
1772071014_C07,1772071014_C07,astrocytes_ependymal,2699,10006.0,astrocytes_ependymal,2699,0.0,0.0
1772067063_E05,1772067063_E05,astrocytes_ependymal,2221,8073.0,astrocytes_ependymal,2221,0.0,0.0
1772071045_D05,1772071045_D05,astrocytes_ependymal,3000,8743.0,astrocytes_ependymal,3001,0.0,0.0
1772071015_H09,1772071015_H09,astrocytes_ependymal,3061,11792.0,astrocytes_ependymal,3062,0.0,0.0
1772071014_G04,1772071014_G04,astrocytes_ependymal,3180,13630.0,astrocytes_ependymal,3180,0.0,0.0
1772071014_H07,1772071014_H07,astrocytes_ependymal,2696,8606.0,astrocytes_ependymal,2696,0.0,0.0
1772071014_D06,1772071014_D06,astrocytes_ependymal,3156,10737.0,astrocytes_ependymal,3157,0.0,0.0
1772071014_F02,1772071014_F02,astrocytes_ependymal,3155,11966.0,astrocytes_ependymal,3155,0.0,0.0
1772058171_H01,1772058171_H01,astrocytes_ependymal,3151,18245.0,astrocytes_ependymal,3153,0.0,0.0
1772071015_A08,1772071015_A08,astrocytes_ependymal,2307,7672.0,astrocytes_ependymal,2308,0.0,0.0
1772071015_D10,1772071015_D10,astrocytes_ependymal,2142,7491.0,astrocytes_ependymal,2143,0.0,0.0
1772067064_A10,1772067064_A10,astrocytes_ependymal,1744,5237.0,astrocytes_ependymal,1744,0.0,0.0
1772071015_H10,1772071015_H10,astrocytes_ependymal,2784,10011.0,astrocytes_ependymal,2784,0.0,0.0
1772062118_H11,1772062118_H11,astrocytes_ependymal,4224,13415.0,astrocytes_ependymal,4225,0.0,0.0
1772067069_C11,1772067069_C11,astrocytes_ependymal,1691,6852.0,astrocytes_ependymal,1691,0.0,0.0
1772071014_E01,1772071014_E01,astrocytes_ependymal,1937,6673.0,astrocytes_ependymal,1938,0.0,0.0
1772071015_D02,1772071015_D02,astrocytes_ependymal,2266,8489.0,astrocytes_ependymal,2266,0.0,0.0
1772062128_D05,1772062128_D05,astrocytes_ependymal,1737,6872.0,astrocytes_ependymal,1737,0.0,0.0
1772071014_D07,1772071014_D07,astrocytes_ependymal,1807,6246.0,astrocytes_ependymal,1808,0.0,0.0
1772071014_A02,1772071014_A02,astrocytes_ependymal,1627,5054.0,astrocytes_ependymal,1627,0.0,0.0
1772063071_H08,1772063071_H08,astrocytes_ependymal,1600,6453.0,astrocytes_ependymal,1600,0.0,0.0
1772062128_E02,1772062128_E02,astrocytes_ependymal,2269,12286.0,astrocytes_ependymal,2269,0.0,0.0
1772066110_G07,1772066110_G07,astrocytes_ependymal,3387,10614.0,astrocytes_ependymal,3390,0.0,0.0
1772066096_C07,1772066096_C07,astrocytes_ependymal,1818,7722.0,astrocytes_ependymal,1820,0.0,0.0
1772066096_B01,1772066096_B01,astrocytes_ependymal,2355,6909.0,astrocytes_ependymal,2356,0.0,0.0
1772063077_F03,1772063077_F03,astrocytes_ependymal,2640,9269.0,astrocytes_ependymal,2640,0.0,0.0
1772058177_E09,1772058177_E09,astrocytes_ependymal,2634,12432.0,astrocytes_ependymal,2634,0.0,0.0
1772066096_A04,1772066096_A04,astrocytes_ependymal,2341,7372.0,astrocytes_ependymal,2341,0.0,0.0
1772071036_F10,1772071036_F10,astrocytes_ependymal,2481,6732.0,astrocytes_ependymal,2481,0.0,0.0
1772066076_A11,1772066076_A11,astrocytes_ependymal,4076,14242.0,astrocytes_ependymal,4076,0.0,0.0
1772066102_H01,1772066102_H01,astrocytes_ependymal,1529,3687.0,astrocytes_ependymal,1529,0.0,0.0
1772062109_F07,1772062109_F07,astrocytes_ependymal,2374,7141.0,astrocytes_ependymal,2374,0.0,0.0
1772058177_D07,1772058177_D07,astrocytes_ependymal,2449,10767.0,astrocytes_ependymal,2450,0.0,0.0
1772067076_F10,1772067076_F10,astrocytes_ependymal,1921,4199.0,astrocytes_ependymal,1921,0.0,0.0
1772058171_F07,1772058171_F07,astrocytes_ependymal,1597,6995.0,astrocytes_ependymal,1597,0.0,0.0
1772062114_D03,1772062114_D03,astrocytes_ependymal,2790,10342.0,astrocytes_ependymal,2790,0.0,0.0
1772062114_B05,1772062114_B05,astrocytes_ependymal,2378,6202.0,astrocytes_ependymal,2379,0.0,0.0
1772058177_B03,1772058177_B03,astrocytes_ependymal,1782,7132.0,astrocytes_ependymal,1782,0.0,0.0
1772058171_B03,1772058171_B03,astrocytes_ependymal,1004,4009.0,astrocytes_ependymal,1004,0.0,0.0
1772063064_D08,1772063064_D08,astrocytes_ependymal,1901,4965.0,astrocytes_ependymal,1901,0.0,0.0
1772071015_A12,1772071015_A12,astrocytes_ependymal,1352,3506.0,astrocytes_ependymal,1352,0.0,0.0
1772071015_G05,1772071015_G05,astrocytes_ependymal,2112,4627.0,astrocytes_ependymal,2112,0.0,0.0
1772063062_B05,1772063062_B05,astrocytes_ependymal,2294,5833.0,astrocytes_ependymal,2294,0.0,0.0
1772063061_F08,1772063061_F08,astrocytes_ependymal,2181,6338.0,astrocytes_ependymal,2181,0.0,0.0
1772062128_B12,1772062128_B12,astrocytes_ependymal,1742,6692.0,astrocytes_ependymal,1742,0.0,0.0
1772062114_E01,1772062114_E01,astrocytes_ependymal,2222,5074.0,astrocytes_ependymal,2223,0.0,0.0
1772063068_F04,1772063068_F04,astrocytes_ependymal,1607,4192.0,astrocytes_ependymal,1607,0.0,0.0
1772063065_D11,1772063065_D11,astrocytes_ependymal,2063,5571.0,astrocytes_ependymal,2063,0.0,0.0
1772063064_H03,1772063064_H03,astrocytes_ependymal,4298,11318.0,astrocytes_ependymal,4299,0.0,0.0
1772066098_C10,1772066098_C10,astrocytes_ependymal,1478,2807.0,astrocytes_ependymal,1478,0.0,0.0
1772058171_A08,1772058171_A08,astrocytes_ependymal,1393,5622.0,astrocytes_ependymal,1393,0.0,0.0
1772063071_B11,1772063071_B11,astrocytes_ependymal,1298,4301.0,astrocytes_ependymal,1298,0.0,0.0
1772062128_E04,1772062128_E04,astrocytes_ependymal,1378,5604.0,astrocytes_ependymal,1380,0.0,0.0
1772063071_H07,1772063071_H07,astrocytes_ependymal,1151,3591.0,astrocytes_ependymal,1152,0.0,0.0
1772063071_H09,1772063071_H09,astrocytes_ependymal,2449,7014.0,astrocytes_ependymal,2449,0.0,0.0
1772062118_G01,1772062118_G01,astrocytes_ependymal,1492,3423.0,astrocytes_ependymal,1492,0.0,0.0
1772063062_D09,1772063062_D09,astrocytes_ependymal,2038,5063.0,astrocytes_ependymal,2038,0.0,0.0
1772063068_D06,1772063068_D06,astrocytes_ependymal,1661,4173.0,astrocytes_ependymal,1661,0.0,0.0
1772066095_B02,1772066095_B02,astrocytes_ependymal,1697,4572.0,astrocytes_ependymal,1697,0.0,0.0
1772063065_E10,1772063065_E10,astrocytes_ependymal,1331,2687.0,astrocytes_ependymal,1331,0.0,0.0
1772062115_D08,1772062115_D08,astrocytes_ependymal,1403,3000.0,astrocytes_ependymal,1403,0.0,0.0
1772060226_B09,1772060226_B09,astrocytes_ependymal,1686,3680.0,astrocytes_ependymal,1686,0.0,0.0
1772066099_H10,1772066099_H10,astrocytes_ependymal,1345,2569.0,astrocytes_ependymal,1345,0.0,0.0
1772063071_H02,1772063071_H02,astrocytes_ependymal,1401,4597.0,astrocytes_ependymal,1402,0.0,0.0
1772066080_C10,1772066080_C10,astrocytes_ependymal,1429,3112.0,astrocytes_ependymal,1429,0.0,0.0
1772066090_G04,1772066090_G04,astrocytes_ependymal,3227,8644.0,astrocytes_ependymal,3227,0.0,0.0
1772066095_C10,1772066095_C10,astrocytes_ependymal,1273,2692.0,astrocytes_ependymal,1274,0.0,0.0
1772063077_A11,1772063077_A11,astrocytes_ependymal,2299,5937.0,astrocytes_ependymal,2300,0.0,0.0
1772066098_B12,1772066098_B12,astrocytes_ependymal,1413,3073.0,astrocytes_ependymal,1413,0.0,0.0
1772066076_E12,1772066076_E12,astrocytes_ependymal,1332,4198.0,astrocytes_ependymal,1333,0.0,0.0
1772067060_G01,1772067060_G01,astrocytes_ependymal,1340,3493.0,astrocytes_ependymal,1340,0.0,0.0
1772066098_A01,1772066098_A01,astrocytes_ependymal,1187,2550.0,astrocytes_ependymal,1187,0.0,0.0
1772067082_A12,1772067082_A12,astrocytes_ependymal,1587,3598.0,astrocytes_ependymal,1587,0.0,0.0
1772066090_A06,1772066090_A06,astrocytes_ependymal,4351,13105.0,astrocytes_ependymal,4353,0.0,0.0
1772066101_G05,1772066101_G05,astrocytes_ependymal,1592,3842.0,astrocytes_ependymal,1592,0.0,0.0
1772066098_D07,1772066098_D07,astrocytes_ependymal,1863,4202.0,astrocytes_ependymal,1863,0.0,0.0
1772067076_H10,1772067076_H10,astrocytes_ependymal,1505,3373.0,astrocytes_ependymal,1505,0.0,0.0
1772071036_E06,1772071036_E06,astrocytes_ependymal,2391,6785.0,astrocytes_ependymal,2391,0.0,0.0
1772067060_D10,1772067060_D10,astrocytes_ependymal,2154,4827.0,astrocytes_ependymal,2156,0.0,0.0
1772066080_A11,1772066080_A11,astrocytes_ependymal,2082,4243.0,astrocytes_ependymal,2084,0.0,0.0
1772066070_E03,1772066070_E03,astrocytes_ependymal,3458,8644.0,astrocytes_ependymal,3458,0.0,0.0
1772066090_C12,1772066090_C12,astrocytes_ependymal,2970,6757.0,astrocytes_ependymal,2973,0.0,0.0
1772066090_F08,1772066090_F08,astrocytes_ependymal,3720,10305.0,astrocytes_ependymal,3723,0.0,0.0
1772071036_F04,1772071036_F04,astrocytes_ependymal,2766,6814.0,astrocytes_ependymal,2767,0.0,0.0
1772062128_F01,1772062128_F01,astrocytes_ependymal,1354,5695.0,astrocytes_ependymal,1354,0.0,0.0
1772066070_A06,1772066070_A06,astrocytes_ependymal,3496,7842.0,astrocytes_ependymal,3497,0.0,0.0
1772062118_A08,1772062118_A08,astrocytes_ependymal,1858,4641.0,astrocytes_ependymal,1858,0.0,0.0
1772062114_B04,1772062114_B04,astrocytes_ependymal,4141,17562.0,astrocytes_ependymal,4141,0.0,0.0
1772062128_C08,1772062128_C08,astrocytes_ependymal,2234,10598.0,astrocytes_ependymal,2235,0.0,0.0
1772066110_D07,1772066110_D07,astrocytes_ependymal,1978,5119.0,astrocytes_ependymal,1981,0.0,0.0
1772062109_A08,1772062109_A08,astrocytes_ependymal,1855,3916.0,astrocytes_ependymal,1855,0.0,0.0
1772067057_E02,1772067057_E02,astrocytes_ependymal,1954,4387.0,astrocytes_ependymal,1954,0.0,0.0
1772062115_F11,1772062115_F11,astrocytes_ependymal,1642,3684.0,astrocytes_ependymal,1642,0.0,0.0
1772060240_F07,1772060240_F07,astrocytes_ependymal,2389,6003.0,astrocytes_ependymal,2389,0.0,0.0
1772062113_F04,1772062113_F04,astrocytes_ependymal,2789,6649.0,astrocytes_ependymal,2791,0.0,0.0
1772062118_A10,1772062118_A10,astrocytes_ependymal,2629,7099.0,astrocytes_ependymal,2631,0.0,0.0
1772062114_D04,1772062114_D04,astrocytes_ependymal,2284,6579.0,astrocytes_ependymal,2285,0.0,0.0
1772063077_G09,1772063077_G09,astrocytes_ependymal,2032,4272.0,astrocytes_ependymal,2032,0.0,0.0
1772063077_F11,1772063077_F11,astrocytes_ependymal,1915,4074.0,astrocytes_ependymal,1915,0.0,0.0
1772060240_B02,1772060240_B02,astrocytes_ependymal,2032,4328.0,astrocytes_ependymal,2032,0.0,0.0
1772058148_C01,1772058148_C01,astrocytes_ependymal,1471,3578.0,astrocytes_ependymal,1471,0.0,0.0
1772067093_A09,1772067093_A09,astrocytes_ependymal,1062,2671.0,astrocytes_ependymal,1062,0.0,0.0
1772060224_G08,1772060224_G08,astrocytes_ependymal,1248,2567.0,astrocytes_ependymal,1249,0.0,0.0
1772060240_D05,1772060240_D05,astrocytes_ependymal,1644,3403.0,astrocytes_ependymal,1644,0.0,0.0
1772060240_B05,1772060240_B05,astrocytes_ependymal,1701,3188.0,astrocytes_ependymal,1701,0.0,0.0
1772071044_C01,1772071044_C01,astrocytes_ependymal,1409,3003.0,astrocytes_ependymal,1409,0.0,0.0
1772060224_D09,1772060224_D09,astrocytes_ependymal,1869,4568.0,astrocytes_ependymal,1869,0.0,0.0
1772062109_E04,1772062109_E04,astrocytes_ependymal,2451,6842.0,astrocytes_ependymal,2451,0.0,0.0
1772063061_C12,1772063061_C12,astrocytes_ependymal,1127,3173.0,astrocytes_ependymal,1127,0.0,0.0
1772063063_F04,1772063063_F04,astrocytes_ependymal,1829,3834.0,astrocytes_ependymal,1829,0.0,0.0
1772071045_C02,1772071045_C02,astrocytes_ependymal,1833,3803.0,astrocytes_ependymal,1834,0.0,0.0
1772063074_D02,1772063074_D02,astrocytes_ependymal,2151,6075.0,astrocytes_ependymal,2151,0.0,0.0
1772062109_E11,1772062109_E11,astrocytes_ependymal,2274,4819.0,astrocytes_ependymal,2274,0.0,0.0
1772060240_H12,1772060240_H12,astrocytes_ependymal,1765,3678.0,astrocytes_ependymal,1765,0.0,0.0
1772066077_D11,1772066077_D11,astrocytes_ependymal,2779,6624.0,astrocytes_ependymal,2779,0.0,0.0
1772062118_G03,1772062118_G03,astrocytes_ependymal,2070,4625.0,astrocytes_ependymal,2070,0.0,0.0
1772071041_B08,1772071041_B08,astrocytes_ependymal,1145,3406.0,astrocytes_ependymal,1145,0.0,0.0
1772067096_A10,1772067096_A10,astrocytes_ependymal,2620,8657.0,astrocytes_ependymal,2620,0.0,0.0
1772062114_F06,1772062114_F06,astrocytes_ependymal,2173,6640.0,astrocytes_ependymal,2177,0.0,0.0
1772067054_G12,1772067054_G12,astrocytes_ependymal,928,2702.0,astrocytes_ependymal,928,0.0,0.0
1772063062_C11,1772063062_C11,astrocytes_ependymal,1397,3393.0,astrocytes_ependymal,1397,0.0,0.0
1772062113_E12,1772062113_E12,astrocytes_ependymal,2525,9541.0,astrocytes_ependymal,2529,0.0,0.0
1772067063_G08,1772067063_G08,astrocytes_ependymal,1249,2649.0,astrocytes_ependymal,1249,0.0,0.0
1772058148_G05,1772058148_G05,astrocytes_ependymal,2098,5128.0,astrocytes_ependymal,2098,0.0,0.0
1772063064_E06,1772063064_E06,astrocytes_ependymal,1369,2952.0,astrocytes_ependymal,1369,0.0,0.0
1772058148_C05,1772058148_C05,astrocytes_ependymal,1241,3292.0,astrocytes_ependymal,1241,0.0,0.0
1772062128_C04,1772062128_C04,astrocytes_ependymal,1100,4412.0,astrocytes_ependymal,1101,0.0,0.0
1772063063_E01,1772063063_E01,astrocytes_ependymal,4064,9817.0,astrocytes_ependymal,4066,0.0,0.0
1772060224_E12,1772060224_E12,astrocytes_ependymal,1269,3599.0,astrocytes_ependymal,1269,0.0,0.0
1772058148_E08,1772058148_E08,astrocytes_ependymal,1093,3058.0,astrocytes_ependymal,1093,0.0,0.0
1772058177_C04,1772058177_C04,astrocytes_ependymal,1049,3059.0,astrocytes_ependymal,1049,0.0,0.0
1772063077_B01,1772063077_B01,astrocytes_ependymal,3855,9727.0,astrocytes_ependymal,3856,0.0,0.0
1772063077_E12,1772063077_E12,astrocytes_ependymal,1614,4584.0,astrocytes_ependymal,1615,0.0,0.0
1772058148_C09,1772058148_C09,astrocytes_ependymal,1984,5080.0,astrocytes_ependymal,1984,0.0,0.0
1772063074_C07,1772063074_C07,astrocytes_ependymal,2041,6527.0,astrocytes_ependymal,2041,0.0,0.0
1772063063_F12,1772063063_F12,astrocytes_ependymal,3008,8800.0,astrocytes_ependymal,3009,0.0,0.0
1772067073_H07,1772067073_H07,astrocytes_ependymal,1921,6140.0,astrocytes_ependymal,1922,0.0,0.0
1772067066_C06,1772067066_C06,astrocytes_ependymal,1633,5180.0,astrocytes_ependymal,1633,0.0,0.0
1772067073_E04,1772067073_E04,astrocytes_ependymal,2501,7518.0,astrocytes_ependymal,2502,0.0,0.0
1772067064_C11,1772067064_C11,astrocytes_ependymal,2221,7498.0,astrocytes_ependymal,2221,0.0,0.0
1772063063_G08,1772063063_G08,astrocytes_ependymal,2813,6881.0,astrocytes_ependymal,2813,0.0,0.0
1772067063_E07,1772067063_E07,astrocytes_ependymal,2045,6856.0,astrocytes_ependymal,2046,0.0,0.0
1772066090_F02,1772066090_F02,astrocytes_ependymal,4407,11999.0,astrocytes_ependymal,4410,0.0,0.0
1772062116_B01,1772062116_B01,astrocytes_ependymal,3749,11350.0,astrocytes_ependymal,3750,0.0,0.0
1772067063_A06,1772067063_A06,astrocytes_ependymal,2615,9067.0,astrocytes_ependymal,2615,0.0,0.0
1772066076_E11,1772066076_E11,astrocytes_ependymal,2881,7011.0,astrocytes_ependymal,2882,0.0,0.0
1772071040_B09,1772071040_B09,astrocytes_ependymal,3464,9839.0,astrocytes_ependymal,3464,0.0,0.0
1772071044_H11,1772071044_H11,astrocytes_ependymal,1874,5895.0,astrocytes_ependymal,1874,0.0,0.0
1772066102_D01,1772066102_D01,astrocytes_ependymal,2858,7665.0,astrocytes_ependymal,2858,0.0,0.0
1772071045_H02,1772071045_H02,astrocytes_ependymal,2635,8235.0,astrocytes_ependymal,2635,0.0,0.0
1772067070_B12,1772067070_B12,astrocytes_ependymal,3678,13535.0,astrocytes_ependymal,3678,0.0,0.0
1772058148_G03,1772058148_G03,astrocytes_ependymal,2501,6402.0,astrocytes_ependymal,2502,0.0,0.0
1772058148_E06,1772058148_E06,astrocytes_ependymal,1773,4928.0,astrocytes_ependymal,1773,0.0,0.0
1772062128_G01,1772062128_G01,astrocytes_ependymal,932,3387.0,astrocytes_ependymal,933,0.0,0.0
